HourUTC;HourDK;PriceArea;BalancingPowerPriceDownEUR
06-09-2023;06-09-2023;DK1;189.830002
06-09-2023;06-09-2023;DK1;145.830002
06-09-2023;06-09-2023;DK2;145.830002
06-09-2023;06-09-2023;DK2;25
06-09-2023;06-09-2023;DK1;25
06-09-2023;06-09-2023;DK1;16.5
06-09-2023;06-09-2023;DK2;16.5
06-09-2023;06-09-2023;DK2;82.5
06-09-2023;06-09-2023;DK1;82.5
06-09-2023;06-09-2023;DK1;75.480003
06-09-2023;06-09-2023;DK2;75.480003
06-09-2023;06-09-2023;DK2;73.129997
06-09-2023;06-09-2023;DK1;73.129997
06-09-2023;06-09-2023;DK1;75.019997
06-09-2023;06-09-2023;DK2;75.019997
06-09-2023;06-09-2023;DK2;82.099998
06-09-2023;06-09-2023;DK1;82.099998
06-09-2023;06-09-2023;DK1;88.650002
06-09-2023;06-09-2023;DK2;88.650002
06-09-2023;06-09-2023;DK2;97.730003
06-09-2023;06-09-2023;DK1;97.730003
06-09-2023;06-09-2023;DK1;119.190002
06-09-2023;06-09-2023;DK2;119.190002
06-09-2023;06-09-2023;DK1;141.990005
06-09-2023;06-09-2023;DK2;141.990005
06-09-2023;06-09-2023;DK2;122.709999
06-09-2023;06-09-2023;DK1;122.709999
06-09-2023;06-09-2023;DK1;102.980003
06-09-2023;06-09-2023;DK2;102.980003
06-09-2023;06-09-2023;DK2;92.480003
06-09-2023;06-09-2023;DK1;92.480003
06-09-2023;06-09-2023;DK1;92.120003
06-09-2023;06-09-2023;DK2;92.120003
06-09-2023;06-09-2023;DK2;90.529999
06-09-2023;06-09-2023;DK1;90.529999
05-09-2023;06-09-2023;DK1;85.519997
05-09-2023;06-09-2023;DK2;85.519997
05-09-2023;06-09-2023;DK2;88.889999
05-09-2023;06-09-2023;DK1;88.889999
05-09-2023;05-09-2023;DK1;96.029999
05-09-2023;05-09-2023;DK2;96.029999
05-09-2023;05-09-2023;DK2;107.610001
05-09-2023;05-09-2023;DK1;107.610001
05-09-2023;05-09-2023;DK1;66
05-09-2023;05-09-2023;DK2;66
05-09-2023;05-09-2023;DK2;66
05-09-2023;05-09-2023;DK1;66
05-09-2023;05-09-2023;DK1;66
05-09-2023;05-09-2023;DK2;66
05-09-2023;05-09-2023;DK2;129.100006
05-09-2023;05-09-2023;DK1;129.100006
05-09-2023;05-09-2023;DK1;103.260002
05-09-2023;05-09-2023;DK2;103.260002
05-09-2023;05-09-2023;DK2;88.510002
05-09-2023;05-09-2023;DK1;88.510002
05-09-2023;05-09-2023;DK1;83
05-09-2023;05-09-2023;DK2;83
05-09-2023;05-09-2023;DK2;73.940002
05-09-2023;05-09-2023;DK1;73.940002
05-09-2023;05-09-2023;DK1;74.900002
05-09-2023;05-09-2023;DK2;74.900002
05-09-2023;05-09-2023;DK2;65
05-09-2023;05-09-2023;DK1;65
05-09-2023;05-09-2023;DK1;65
05-09-2023;05-09-2023;DK2;65
05-09-2023;05-09-2023;DK2;88
05-09-2023;05-09-2023;DK1;88
05-09-2023;05-09-2023;DK1;1,292
05-09-2023;05-09-2023;DK2;1,292
05-09-2023;05-09-2023;DK2;1,292
05-09-2023;05-09-2023;DK1;1,292
05-09-2023;05-09-2023;DK1;126
05-09-2023;05-09-2023;DK2;126
05-09-2023;05-09-2023;DK2;120
05-09-2023;05-09-2023;DK1;120
05-09-2023;05-09-2023;DK1;95.599998
05-09-2023;05-09-2023;DK2;95.599998
05-09-2023;05-09-2023;DK2;59
05-09-2023;05-09-2023;DK1;59
05-09-2023;05-09-2023;DK1;59
05-09-2023;05-09-2023;DK2;59
05-09-2023;05-09-2023;DK2;58
05-09-2023;05-09-2023;DK1;58
04-09-2023;05-09-2023;DK1;58
04-09-2023;05-09-2023;DK2;58
04-09-2023;05-09-2023;DK2;59
04-09-2023;05-09-2023;DK1;59
04-09-2023;04-09-2023;DK2;59
04-09-2023;04-09-2023;DK1;59
04-09-2023;04-09-2023;DK1;60.5
04-09-2023;04-09-2023;DK2;60.5
04-09-2023;04-09-2023;DK2;63.5
04-09-2023;04-09-2023;DK1;63.5
04-09-2023;04-09-2023;DK1;172.770004
04-09-2023;04-09-2023;DK2;172.770004
04-09-2023;04-09-2023;DK2;198.279999
04-09-2023;04-09-2023;DK1;198.279999
04-09-2023;04-09-2023;DK1;65
04-09-2023;04-09-2023;DK2;65
04-09-2023;04-09-2023;DK2;65
04-09-2023;04-09-2023;DK1;65
04-09-2023;04-09-2023;DK1;89.300003
04-09-2023;04-09-2023;DK2;89.300003
04-09-2023;04-09-2023;DK2;79.779999
04-09-2023;04-09-2023;DK1;79.779999
04-09-2023;04-09-2023;DK1;1
04-09-2023;04-09-2023;DK2;1
04-09-2023;04-09-2023;DK2;493
04-09-2023;04-09-2023;DK1;493
04-09-2023;04-09-2023;DK1;10
04-09-2023;04-09-2023;DK2;10
04-09-2023;04-09-2023;DK2;12
04-09-2023;04-09-2023;DK1;12
04-09-2023;04-09-2023;DK1;12
04-09-2023;04-09-2023;DK2;12
04-09-2023;04-09-2023;DK2;109.360001
04-09-2023;04-09-2023;DK1;109.360001
04-09-2023;04-09-2023;DK1;129.919998
04-09-2023;04-09-2023;DK2;129.919998
04-09-2023;04-09-2023;DK1;1,342
04-09-2023;04-09-2023;DK2;1,342
04-09-2023;04-09-2023;DK2;27.639999
04-09-2023;04-09-2023;DK1;27.639999
04-09-2023;04-09-2023;DK1;103.379997
04-09-2023;04-09-2023;DK2;103.379997
04-09-2023;04-09-2023;DK2;93.190002
04-09-2023;04-09-2023;DK1;93.190002
04-09-2023;04-09-2023;DK1;93.589996
04-09-2023;04-09-2023;DK2;93.589996
04-09-2023;04-09-2023;DK2;93.139999
04-09-2023;04-09-2023;DK1;93.139999
03-09-2023;04-09-2023;DK1;94.489998
03-09-2023;04-09-2023;DK2;94.489998
03-09-2023;04-09-2023;DK2;100.849998
03-09-2023;04-09-2023;DK1;100.849998
03-09-2023;03-09-2023;DK1;101.169998
03-09-2023;03-09-2023;DK2;101.169998
03-09-2023;03-09-2023;DK2;13
03-09-2023;03-09-2023;DK1;13
03-09-2023;03-09-2023;DK1;39.950001
03-09-2023;03-09-2023;DK2;39.950001
03-09-2023;03-09-2023;DK2;138.589996
03-09-2023;03-09-2023;DK1;138.589996
03-09-2023;03-09-2023;DK1;125.190002
03-09-2023;03-09-2023;DK2;10.5
03-09-2023;03-09-2023;DK2;9
03-09-2023;03-09-2023;DK1;110.029999
03-09-2023;03-09-2023;DK1;9,443
03-09-2023;03-09-2023;DK2;9,443
03-09-2023;03-09-2023;DK2;13
03-09-2023;03-09-2023;DK1;13
03-09-2023;03-09-2023;DK2;-2
03-09-2023;03-09-2023;DK1;-2
03-09-2023;03-09-2023;DK1;-4.5
03-09-2023;03-09-2023;DK2;-4.5
03-09-2023;03-09-2023;DK2;-3
03-09-2023;03-09-2023;DK1;-3
03-09-2023;03-09-2023;DK1;2
03-09-2023;03-09-2023;DK2;2
03-09-2023;03-09-2023;DK2;12
03-09-2023;03-09-2023;DK1;15.5
03-09-2023;03-09-2023;DK1;52
03-09-2023;03-09-2023;DK2;12
03-09-2023;03-09-2023;DK2;10
03-09-2023;03-09-2023;DK1;82.800003
03-09-2023;03-09-2023;DK1;89.540001
03-09-2023;03-09-2023;DK2;89.540001
03-09-2023;03-09-2023;DK2;78.010002
03-09-2023;03-09-2023;DK1;78.010002
03-09-2023;03-09-2023;DK1;75.889999
03-09-2023;03-09-2023;DK2;75.889999
03-09-2023;03-09-2023;DK2;75.699997
03-09-2023;03-09-2023;DK1;75.699997
03-09-2023;03-09-2023;DK1;7,543
03-09-2023;03-09-2023;DK2;7,543
03-09-2023;03-09-2023;DK2;75.639999
03-09-2023;03-09-2023;DK1;75.639999
03-09-2023;03-09-2023;DK1;75.760002
03-09-2023;03-09-2023;DK2;75.760002
02-09-2023;03-09-2023;DK2;75.900002
02-09-2023;03-09-2023;DK1;75.900002
02-09-2023;03-09-2023;DK1;7,643
02-09-2023;03-09-2023;DK2;7,643
02-09-2023;02-09-2023;DK2;97.339996
02-09-2023;02-09-2023;DK1;97.339996
02-09-2023;02-09-2023;DK1;87
02-09-2023;02-09-2023;DK2;87
02-09-2023;02-09-2023;DK2;10
02-09-2023;02-09-2023;DK1;10
02-09-2023;02-09-2023;DK1;14.5
02-09-2023;02-09-2023;DK2;14.5
02-09-2023;02-09-2023;DK2;121.790001
02-09-2023;02-09-2023;DK1;121.790001
02-09-2023;02-09-2023;DK1;110
02-09-2023;02-09-2023;DK2;110
02-09-2023;02-09-2023;DK2;93.449997
02-09-2023;02-09-2023;DK1;93.449997
02-09-2023;02-09-2023;DK1;54.709999
02-09-2023;02-09-2023;DK2;54.709999
02-09-2023;02-09-2023;DK2;29.059999
02-09-2023;02-09-2023;DK1;29.059999
02-09-2023;02-09-2023;DK1;42.150002
02-09-2023;02-09-2023;DK2;42.150002
02-09-2023;02-09-2023;DK2;43.330002
02-09-2023;02-09-2023;DK1;43.330002
02-09-2023;02-09-2023;DK1;59.549999
02-09-2023;02-09-2023;DK2;59.549999
02-09-2023;02-09-2023;DK2;79.900002
02-09-2023;02-09-2023;DK1;79.900002
02-09-2023;02-09-2023;DK1;89.769997
02-09-2023;02-09-2023;DK2;89.769997
02-09-2023;02-09-2023;DK2;2,617
02-09-2023;02-09-2023;DK1;2,617
02-09-2023;02-09-2023;DK1;100.220001
02-09-2023;02-09-2023;DK2;100.220001
02-09-2023;02-09-2023;DK1;101.089996
02-09-2023;02-09-2023;DK2;12
02-09-2023;02-09-2023;DK2;101.019997
02-09-2023;02-09-2023;DK1;101.019997
02-09-2023;02-09-2023;DK1;96.300003
02-09-2023;02-09-2023;DK2;96.300003
02-09-2023;02-09-2023;DK2;96.400002
02-09-2023;02-09-2023;DK1;96.400002
02-09-2023;02-09-2023;DK1;95.900002
02-09-2023;02-09-2023;DK2;95.900002
02-09-2023;02-09-2023;DK2;100
02-09-2023;02-09-2023;DK1;100
01-09-2023;02-09-2023;DK1;102.699997
01-09-2023;02-09-2023;DK2;102.699997
01-09-2023;02-09-2023;DK1;15
01-09-2023;02-09-2023;DK2;15
01-09-2023;01-09-2023;DK1;15
01-09-2023;01-09-2023;DK2;15
01-09-2023;01-09-2023;DK2;15
01-09-2023;01-09-2023;DK1;15
01-09-2023;01-09-2023;DK1;20
01-09-2023;01-09-2023;DK2;20
01-09-2023;01-09-2023;DK2;147.339996
01-09-2023;01-09-2023;DK1;147.339996
01-09-2023;01-09-2023;DK1;151.520004
01-09-2023;01-09-2023;DK2;151.520004
01-09-2023;01-09-2023;DK2;127.150002
01-09-2023;01-09-2023;DK1;127.150002
01-09-2023;01-09-2023;DK1;106.050003
01-09-2023;01-09-2023;DK2;106.050003
01-09-2023;01-09-2023;DK2;14.5
01-09-2023;01-09-2023;DK1;14.5
01-09-2023;01-09-2023;DK1;14.5
01-09-2023;01-09-2023;DK2;92.019997
01-09-2023;01-09-2023;DK2;89.230003
01-09-2023;01-09-2023;DK1;89.230003
01-09-2023;01-09-2023;DK1;88.900002
01-09-2023;01-09-2023;DK2;88.900002
01-09-2023;01-09-2023;DK2;92.019997
01-09-2023;01-09-2023;DK1;92.019997
01-09-2023;01-09-2023;DK1;96.519997
01-09-2023;01-09-2023;DK2;96.519997
01-09-2023;01-09-2023;DK2;102.220001
01-09-2023;01-09-2023;DK1;33.549999
01-09-2023;01-09-2023;DK1;111.300003
01-09-2023;01-09-2023;DK2;111.300003
01-09-2023;01-09-2023;DK2;2,818
01-09-2023;01-09-2023;DK1;2,818
01-09-2023;01-09-2023;DK1;128.429993
01-09-2023;01-09-2023;DK2;18.5
01-09-2023;01-09-2023;DK2;14
01-09-2023;01-09-2023;DK1;112.040001
01-09-2023;01-09-2023;DK1;97.199997
01-09-2023;01-09-2023;DK2;97.199997
01-09-2023;01-09-2023;DK2;94.080002
01-09-2023;01-09-2023;DK1;94.080002
01-09-2023;01-09-2023;DK1;9,307
01-09-2023;01-09-2023;DK2;9,307
01-09-2023;01-09-2023;DK2;93.290001
01-09-2023;01-09-2023;DK1;93.290001
31-08-2023;01-09-2023;DK1;95.970001
31-08-2023;01-09-2023;DK2;95.970001
31-08-2023;01-09-2023;DK2;1,463
31-08-2023;01-09-2023;DK1;98.900002
31-08-2023;31-08-2023;DK2;6
31-08-2023;31-08-2023;DK1;96.889999
31-08-2023;31-08-2023;DK1;72.349998
31-08-2023;31-08-2023;DK2;12.5
31-08-2023;31-08-2023;DK2;70.040001
31-08-2023;31-08-2023;DK1;70.040001
31-08-2023;31-08-2023;DK1;139.149994
31-08-2023;31-08-2023;DK2;139.149994
31-08-2023;31-08-2023;DK2;85
31-08-2023;31-08-2023;DK1;85
31-08-2023;31-08-2023;DK1;67.080002
31-08-2023;31-08-2023;DK2;67.080002
31-08-2023;31-08-2023;DK2;99.720001
31-08-2023;31-08-2023;DK1;99.720001
31-08-2023;31-08-2023;DK1;89.010002
31-08-2023;31-08-2023;DK2;89.010002
31-08-2023;31-08-2023;DK2;87.010002
31-08-2023;31-08-2023;DK1;87.010002
31-08-2023;31-08-2023;DK1;17
31-08-2023;31-08-2023;DK2;17
31-08-2023;31-08-2023;DK2;17
31-08-2023;31-08-2023;DK1;17
31-08-2023;31-08-2023;DK1;90.059998
31-08-2023;31-08-2023;DK2;90.059998
31-08-2023;31-08-2023;DK2;92
31-08-2023;31-08-2023;DK1;92
31-08-2023;31-08-2023;DK1;96.870003
31-08-2023;31-08-2023;DK2;96.870003
31-08-2023;31-08-2023;DK2;25
31-08-2023;31-08-2023;DK1;114.129997
31-08-2023;31-08-2023;DK1;83.279999
31-08-2023;31-08-2023;DK2;83.279999
31-08-2023;31-08-2023;DK1;46.869999
31-08-2023;31-08-2023;DK2;46.869999
31-08-2023;31-08-2023;DK2;105.410004
31-08-2023;31-08-2023;DK1;105.410004
31-08-2023;31-08-2023;DK1;21
31-08-2023;31-08-2023;DK2;9,143
31-08-2023;31-08-2023;DK2;88.470001
31-08-2023;31-08-2023;DK1;21
31-08-2023;31-08-2023;DK1;26
31-08-2023;31-08-2023;DK2;75.220001
31-08-2023;31-08-2023;DK2;69.5
31-08-2023;31-08-2023;DK1;69.5
30-08-2023;31-08-2023;DK1;66
30-08-2023;31-08-2023;DK2;66
30-08-2023;31-08-2023;DK2;96.309998
30-08-2023;31-08-2023;DK1;96.309998
30-08-2023;30-08-2023;DK1;101.589996
30-08-2023;30-08-2023;DK2;101.589996
30-08-2023;30-08-2023;DK2;119.489998
30-08-2023;30-08-2023;DK1;119.489998
30-08-2023;30-08-2023;DK1;134.399994
30-08-2023;30-08-2023;DK2;134.399994
30-08-2023;30-08-2023;DK2;168.089996
30-08-2023;30-08-2023;DK1;168.089996
30-08-2023;30-08-2023;DK1;169.009995
30-08-2023;30-08-2023;DK2;169.009995
30-08-2023;30-08-2023;DK2;139.919998
30-08-2023;30-08-2023;DK1;139.919998
30-08-2023;30-08-2023;DK1;115.330002
30-08-2023;30-08-2023;DK2;115.330002
30-08-2023;30-08-2023;DK2;95.739998
30-08-2023;30-08-2023;DK1;95.739998
30-08-2023;30-08-2023;DK2;96.650002
30-08-2023;30-08-2023;DK1;96.650002
30-08-2023;30-08-2023;DK1;28
30-08-2023;30-08-2023;DK2;28
30-08-2023;30-08-2023;DK2;24
30-08-2023;30-08-2023;DK1;24
30-08-2023;30-08-2023;DK1;97.739998
30-08-2023;30-08-2023;DK2;97.739998
30-08-2023;30-08-2023;DK2;99.300003
30-08-2023;30-08-2023;DK1;99.300003
30-08-2023;30-08-2023;DK1;110.290001
30-08-2023;30-08-2023;DK2;110.290001
30-08-2023;30-08-2023;DK2;4,977
30-08-2023;30-08-2023;DK1;4,977
30-08-2023;30-08-2023;DK1;139.910004
30-08-2023;30-08-2023;DK2;139.910004
30-08-2023;30-08-2023;DK2;144.130005
30-08-2023;30-08-2023;DK1;144.130005
30-08-2023;30-08-2023;DK1;128.149994
30-08-2023;30-08-2023;DK2;128.149994
30-08-2023;30-08-2023;DK2;9,768
30-08-2023;30-08-2023;DK1;9,768
30-08-2023;30-08-2023;DK1;96.809998
30-08-2023;30-08-2023;DK2;96.809998
30-08-2023;30-08-2023;DK2;9,457
30-08-2023;30-08-2023;DK1;9,457
30-08-2023;30-08-2023;DK1;96.360001
30-08-2023;30-08-2023;DK2;96.360001
29-08-2023;30-08-2023;DK2;98.599998
29-08-2023;30-08-2023;DK1;98.599998
29-08-2023;30-08-2023;DK1;100.120003
29-08-2023;30-08-2023;DK2;100.120003
29-08-2023;29-08-2023;DK2;102.809998
29-08-2023;29-08-2023;DK1;102.809998
29-08-2023;29-08-2023;DK1;122.080002
29-08-2023;29-08-2023;DK2;122.080002
29-08-2023;29-08-2023;DK2;21
29-08-2023;29-08-2023;DK1;21
29-08-2023;29-08-2023;DK1;21
29-08-2023;29-08-2023;DK2;21
29-08-2023;29-08-2023;DK2;40
29-08-2023;29-08-2023;DK1;40
29-08-2023;29-08-2023;DK1;155.850006
29-08-2023;29-08-2023;DK2;155.850006
29-08-2023;29-08-2023;DK2;140.630005
29-08-2023;29-08-2023;DK1;140.630005
29-08-2023;29-08-2023;DK1;114.089996
29-08-2023;29-08-2023;DK2;114.089996
29-08-2023;29-08-2023;DK2;12
29-08-2023;29-08-2023;DK1;100.620003
29-08-2023;29-08-2023;DK1;69
29-08-2023;29-08-2023;DK2;10
29-08-2023;29-08-2023;DK2;11
29-08-2023;29-08-2023;DK1;69.5
29-08-2023;29-08-2023;DK1;111.190002
29-08-2023;29-08-2023;DK2;14.5
29-08-2023;29-08-2023;DK2;42
29-08-2023;29-08-2023;DK1;42
29-08-2023;29-08-2023;DK1;69
29-08-2023;29-08-2023;DK2;69
29-08-2023;29-08-2023;DK2;8,093
29-08-2023;29-08-2023;DK1;8,093
29-08-2023;29-08-2023;DK1;168.779999
29-08-2023;29-08-2023;DK2;168.779999
29-08-2023;29-08-2023;DK1;147.160004
29-08-2023;29-08-2023;DK2;147.160004
29-08-2023;29-08-2023;DK2;121.879997
29-08-2023;29-08-2023;DK1;121.879997
29-08-2023;29-08-2023;DK1;98.809998
29-08-2023;29-08-2023;DK2;98.809998
29-08-2023;29-08-2023;DK2;-3
29-08-2023;29-08-2023;DK1;95.050003
29-08-2023;29-08-2023;DK1;95.040001
29-08-2023;29-08-2023;DK2;-6
29-08-2023;29-08-2023;DK2;-6
29-08-2023;29-08-2023;DK1;95.040001
28-08-2023;29-08-2023;DK1;96.970001
28-08-2023;29-08-2023;DK2;-6
28-08-2023;29-08-2023;DK2;0
28-08-2023;29-08-2023;DK1;72
28-08-2023;28-08-2023;DK1;70
28-08-2023;28-08-2023;DK2;107.940002
28-08-2023;28-08-2023;DK2;123.720001
28-08-2023;28-08-2023;DK1;70
28-08-2023;28-08-2023;DK1;142.399994
28-08-2023;28-08-2023;DK2;11
28-08-2023;28-08-2023;DK2;17
28-08-2023;28-08-2023;DK1;17
28-08-2023;28-08-2023;DK1;20
28-08-2023;28-08-2023;DK2;20
28-08-2023;28-08-2023;DK2;20
28-08-2023;28-08-2023;DK1;20
28-08-2023;28-08-2023;DK1;150.059998
28-08-2023;28-08-2023;DK2;150.149994
28-08-2023;28-08-2023;DK2;116.470001
28-08-2023;28-08-2023;DK1;116.470001
28-08-2023;28-08-2023;DK2;117.580002
28-08-2023;28-08-2023;DK1;114.760002
28-08-2023;28-08-2023;DK1;22
28-08-2023;28-08-2023;DK2;22
28-08-2023;28-08-2023;DK2;22
28-08-2023;28-08-2023;DK1;22
28-08-2023;28-08-2023;DK1;22
28-08-2023;28-08-2023;DK2;22
28-08-2023;28-08-2023;DK2;114.860001
28-08-2023;28-08-2023;DK1;114.860001
28-08-2023;28-08-2023;DK1;116.580002
28-08-2023;28-08-2023;DK2;116.580002
28-08-2023;28-08-2023;DK2;124.550003
28-08-2023;28-08-2023;DK1;124.550003
28-08-2023;28-08-2023;DK1;145.660004
28-08-2023;28-08-2023;DK2;145.660004
28-08-2023;28-08-2023;DK2;140.509995
28-08-2023;28-08-2023;DK1;140.509995
28-08-2023;28-08-2023;DK1;12.5
28-08-2023;28-08-2023;DK2;12.5
28-08-2023;28-08-2023;DK2;11
28-08-2023;28-08-2023;DK1;11
28-08-2023;28-08-2023;DK1;11
28-08-2023;28-08-2023;DK2;11
28-08-2023;28-08-2023;DK2;80.660004
28-08-2023;28-08-2023;DK1;80.660004
28-08-2023;28-08-2023;DK1;85
28-08-2023;28-08-2023;DK2;85
27-08-2023;28-08-2023;DK2;88.519997
27-08-2023;28-08-2023;DK1;88.519997
27-08-2023;28-08-2023;DK1;93.309998
27-08-2023;28-08-2023;DK2;93.309998
27-08-2023;27-08-2023;DK2;102.989998
27-08-2023;27-08-2023;DK1;102.989998
27-08-2023;27-08-2023;DK1;119
27-08-2023;27-08-2023;DK2;119
27-08-2023;27-08-2023;DK2;127.139999
27-08-2023;27-08-2023;DK1;127.139999
27-08-2023;27-08-2023;DK1;125.080002
27-08-2023;27-08-2023;DK2;125.080002
27-08-2023;27-08-2023;DK2;129.130005
27-08-2023;27-08-2023;DK1;129.130005
27-08-2023;27-08-2023;DK1;119.940002
27-08-2023;27-08-2023;DK2;119.940002
27-08-2023;27-08-2023;DK2;105.620003
27-08-2023;27-08-2023;DK1;105.620003
27-08-2023;27-08-2023;DK1;96.330002
27-08-2023;27-08-2023;DK2;96.330002
27-08-2023;27-08-2023;DK2;56
27-08-2023;27-08-2023;DK1;56
27-08-2023;27-08-2023;DK1;53.5
27-08-2023;27-08-2023;DK2;53.5
27-08-2023;27-08-2023;DK2;53.5
27-08-2023;27-08-2023;DK1;53.5
27-08-2023;27-08-2023;DK1;62.5
27-08-2023;27-08-2023;DK2;62.5
27-08-2023;27-08-2023;DK2;65
27-08-2023;27-08-2023;DK1;65
27-08-2023;27-08-2023;DK1;69
27-08-2023;27-08-2023;DK2;69
27-08-2023;27-08-2023;DK2;60
27-08-2023;27-08-2023;DK1;60
27-08-2023;27-08-2023;DK1;60
27-08-2023;27-08-2023;DK2;60
27-08-2023;27-08-2023;DK1;9,632
27-08-2023;27-08-2023;DK2;9,632
27-08-2023;27-08-2023;DK2;99.160004
27-08-2023;27-08-2023;DK1;99.160004
27-08-2023;27-08-2023;DK1;9,807
27-08-2023;27-08-2023;DK2;9,807
27-08-2023;27-08-2023;DK2;99.160004
27-08-2023;27-08-2023;DK1;99.160004
27-08-2023;27-08-2023;DK1;60
27-08-2023;27-08-2023;DK2;60
27-08-2023;27-08-2023;DK2;60
27-08-2023;27-08-2023;DK1;60
26-08-2023;27-08-2023;DK1;60
26-08-2023;27-08-2023;DK2;60
26-08-2023;27-08-2023;DK2;102.389999
26-08-2023;27-08-2023;DK1;102.389999
26-08-2023;26-08-2023;DK1;64.5
26-08-2023;26-08-2023;DK2;64.5
26-08-2023;26-08-2023;DK2;61
26-08-2023;26-08-2023;DK1;61
26-08-2023;26-08-2023;DK1;64.5
26-08-2023;26-08-2023;DK2;64.5
26-08-2023;26-08-2023;DK2;64.5
26-08-2023;26-08-2023;DK1;64.5
26-08-2023;26-08-2023;DK1;12,382
26-08-2023;26-08-2023;DK2;12,382
26-08-2023;26-08-2023;DK2;103.760002
26-08-2023;26-08-2023;DK1;103.760002
26-08-2023;26-08-2023;DK1;94.970001
26-08-2023;26-08-2023;DK2;94.970001
26-08-2023;26-08-2023;DK2;86.870003
26-08-2023;26-08-2023;DK1;86.870003
26-08-2023;26-08-2023;DK2;76.260002
26-08-2023;26-08-2023;DK1;76.260002
26-08-2023;26-08-2023;DK1;40.259998
26-08-2023;26-08-2023;DK2;40.259998
26-08-2023;26-08-2023;DK2;19.5
26-08-2023;26-08-2023;DK1;19.5
26-08-2023;26-08-2023;DK1;36.5
26-08-2023;26-08-2023;DK2;36.5
26-08-2023;26-08-2023;DK2;80.379997
26-08-2023;26-08-2023;DK1;80.379997
26-08-2023;26-08-2023;DK1;85.110001
26-08-2023;26-08-2023;DK2;85.110001
26-08-2023;26-08-2023;DK2;92.639999
26-08-2023;26-08-2023;DK1;92.639999
26-08-2023;26-08-2023;DK1;98.300003
26-08-2023;26-08-2023;DK2;98.300003
26-08-2023;26-08-2023;DK2;16
26-08-2023;26-08-2023;DK1;16
26-08-2023;26-08-2023;DK1;16
26-08-2023;26-08-2023;DK2;16
26-08-2023;26-08-2023;DK2;93.629997
26-08-2023;26-08-2023;DK1;93.629997
26-08-2023;26-08-2023;DK1;96.120003
26-08-2023;26-08-2023;DK2;96.120003
26-08-2023;26-08-2023;DK2;99.519997
26-08-2023;26-08-2023;DK1;99.519997
26-08-2023;26-08-2023;DK1;101.910004
26-08-2023;26-08-2023;DK2;101.910004
25-08-2023;26-08-2023;DK2;104.099998
25-08-2023;26-08-2023;DK1;104.099998
25-08-2023;26-08-2023;DK1;109.900002
25-08-2023;26-08-2023;DK2;109.900002
25-08-2023;25-08-2023;DK2;107.889999
25-08-2023;25-08-2023;DK1;107.889999
25-08-2023;25-08-2023;DK1;127.889999
25-08-2023;25-08-2023;DK2;127.889999
25-08-2023;25-08-2023;DK2;138.130005
25-08-2023;25-08-2023;DK1;138.130005
25-08-2023;25-08-2023;DK1;151.429993
25-08-2023;25-08-2023;DK2;151.429993
25-08-2023;25-08-2023;DK2;161.259995
25-08-2023;25-08-2023;DK1;161.259995
25-08-2023;25-08-2023;DK1;142
25-08-2023;25-08-2023;DK2;142
25-08-2023;25-08-2023;DK2;122.019997
25-08-2023;25-08-2023;DK1;122.019997
25-08-2023;25-08-2023;DK1;10,082
25-08-2023;25-08-2023;DK2;10,082
25-08-2023;25-08-2023;DK2;93.269997
25-08-2023;25-08-2023;DK1;93.269997
25-08-2023;25-08-2023;DK1;95.580002
25-08-2023;25-08-2023;DK2;95.580002
25-08-2023;25-08-2023;DK2;100
25-08-2023;25-08-2023;DK1;100
25-08-2023;25-08-2023;DK1;101.949997
25-08-2023;25-08-2023;DK2;101.949997
25-08-2023;25-08-2023;DK2;110.610001
25-08-2023;25-08-2023;DK1;110.610001
25-08-2023;25-08-2023;DK1;116.669998
25-08-2023;25-08-2023;DK2;116.669998
25-08-2023;25-08-2023;DK2;129.029999
25-08-2023;25-08-2023;DK1;129.029999
25-08-2023;25-08-2023;DK1;139.419998
25-08-2023;25-08-2023;DK2;139.419998
25-08-2023;25-08-2023;DK1;135.119995
25-08-2023;25-08-2023;DK2;135.119995
25-08-2023;25-08-2023;DK2;124.220001
25-08-2023;25-08-2023;DK1;124.220001
25-08-2023;25-08-2023;DK1;103
25-08-2023;25-08-2023;DK2;103
25-08-2023;25-08-2023;DK2;50.5
25-08-2023;25-08-2023;DK1;50.5
25-08-2023;25-08-2023;DK1;95.900002
25-08-2023;25-08-2023;DK2;95.900002
25-08-2023;25-08-2023;DK2;95.709999
25-08-2023;25-08-2023;DK1;95.709999
24-08-2023;25-08-2023;DK1;96.339996
24-08-2023;25-08-2023;DK2;96.339996
24-08-2023;25-08-2023;DK2;105.239998
24-08-2023;25-08-2023;DK1;105.239998
24-08-2023;24-08-2023;DK1;130.089996
24-08-2023;24-08-2023;DK2;130.089996
24-08-2023;24-08-2023;DK2;159.270004
24-08-2023;24-08-2023;DK1;159.270004
24-08-2023;24-08-2023;DK1;187.639999
24-08-2023;24-08-2023;DK2;187.639999
24-08-2023;24-08-2023;DK2;249.289993
24-08-2023;24-08-2023;DK1;249.289993
24-08-2023;24-08-2023;DK1;264.910004
24-08-2023;24-08-2023;DK2;264.910004
24-08-2023;24-08-2023;DK2;211.779999
24-08-2023;24-08-2023;DK1;211.779999
24-08-2023;24-08-2023;DK1;158.970001
24-08-2023;24-08-2023;DK2;158.970001
24-08-2023;24-08-2023;DK2;122.879997
24-08-2023;24-08-2023;DK1;122.879997
24-08-2023;24-08-2023;DK2;18.5
