,date,month,hour,covariance_value_with_DK1,covariance_value_with_DK2,strength_with_DK1,strength_with_DK2
321,14.0,1.0,9.0,-0.26405437795640824,-0.29556919745394916,weak negative,weak negative
322,14.0,1.0,10.0,-0.22757754181154932,-0.3471230593548237,weak negative,moderate negative
323,14.0,1.0,11.0,-0.20205840873022385,-0.35281837645861625,weak negative,moderate negative
324,14.0,1.0,12.0,-0.2070055572577434,-0.38205623127510885,weak negative,moderate negative
325,14.0,1.0,13.0,-0.17775849736709803,-0.40065707678450874,weak negative,moderate negative
326,14.0,1.0,14.0,-0.12167995215942254,-0.3571339640267862,weak negative,moderate negative
327,14.0,1.0,15.0,-0.1640722279757126,-0.43248783439609434,weak negative,moderate negative
328,14.0,1.0,16.0,-0.2598667771629554,-0.44394928739143835,weak negative,moderate negative
329,14.0,1.0,17.0,-0.2545732164917387,-0.46425789176122045,weak negative,moderate negative
330,14.0,1.0,18.0,-0.2649559639775863,-0.4939385618217718,weak negative,moderate negative
331,14.0,1.0,19.0,-0.21761270615754744,-0.46359405111162527,weak negative,moderate negative
332,14.0,1.0,20.0,-0.18334846730380774,-0.3231697473119259,weak negative,moderate negative
333,14.0,1.0,21.0,-0.08961424686763646,-0.050991693525170245,weak negative,weak negative
334,14.0,1.0,22.0,-0.047739902533529416,0.24440850236350695,weak negative,weak positive
335,14.0,1.0,23.0,0.03963292927499787,0.45390520334826684,weak positive,moderate positive
336,15.0,1.0,0.0,0.10920616454650525,0.5877802761550996,weak positive,strong positive
337,15.0,1.0,1.0,0.05234699684442623,0.5366083415835364,weak positive,strong positive
338,15.0,1.0,2.0,0.015328535441173186,0.48023480356449794,weak positive,moderate positive
339,15.0,1.0,3.0,-0.11917357638156094,0.23368704233865906,weak negative,weak positive
340,15.0,1.0,4.0,-0.15393374611296753,-0.2394030992557516,weak negative,weak negative
341,15.0,1.0,5.0,-0.46022829593875114,-0.7522280840296021,moderate negative,very strong negative
342,15.0,1.0,6.0,-0.5967313119808567,-0.793051023708803,strong negative,very strong negative
343,15.0,1.0,7.0,-0.5771821819064465,-0.7477626571138415,strong negative,very strong negative
344,15.0,1.0,8.0,-0.5792033864386295,-0.7288774774645663,strong negative,very strong negative
345,15.0,1.0,9.0,-0.5898697302799435,-0.7423374393373052,strong negative,very strong negative
346,15.0,1.0,10.0,-0.5765590983167769,-0.7078053201270078,strong negative,very strong negative
347,15.0,1.0,11.0,-0.5035889953682574,-0.7205771737007914,strong negative,very strong negative
348,15.0,1.0,12.0,-0.5025636986862054,-0.8038898805331003,strong negative,very strong negative
349,15.0,1.0,13.0,-0.5135904818599014,-0.8164531852236626,strong negative,very strong negative
350,15.0,1.0,14.0,-0.5000773903521538,-0.7892900785850097,strong negative,very strong negative
351,15.0,1.0,15.0,-0.4612293704457972,-0.7950761639259918,moderate negative,very strong negative
352,15.0,1.0,16.0,-0.45702341651256345,-0.7085070585082627,moderate negative,very strong negative
353,15.0,1.0,17.0,-0.46513617722443595,-0.6145644231846268,moderate negative,strong negative
354,15.0,1.0,18.0,-0.4763891577006426,-0.6962967629378045,moderate negative,strong negative
355,15.0,1.0,19.0,-0.44187034141449266,-0.750972629478571,moderate negative,very strong negative
356,15.0,1.0,20.0,-0.420154692738086,-0.6812990379716795,moderate negative,strong negative
357,15.0,1.0,21.0,-0.3184603740676669,-0.23895626248830643,moderate negative,weak negative
358,15.0,1.0,22.0,-0.260123905776751,0.06417463599042023,weak negative,weak positive
359,15.0,1.0,23.0,-0.22676419590457425,0.24487555134355285,weak negative,weak positive
360,16.0,1.0,0.0,-0.2055870595550966,0.3487755416524244,weak negative,moderate positive
361,16.0,1.0,1.0,-0.1351563218288125,0.3199177382196784,weak negative,moderate positive
362,16.0,1.0,2.0,-0.18592632035425222,0.08833993744801752,weak negative,weak positive
363,16.0,1.0,3.0,-0.2873450198016282,-0.008178479696960478,weak negative,weak negative
364,16.0,1.0,4.0,-0.3964049671014693,-0.4200923962541666,moderate negative,moderate negative
365,16.0,1.0,5.0,-0.46105402642372084,-0.6561606243387494,moderate negative,strong negative
366,16.0,1.0,6.0,-0.47684398202740697,-0.618977760367525,moderate negative,strong negative
367,16.0,1.0,7.0,-0.45632131279442023,-0.6412091970658998,moderate negative,strong negative
368,16.0,1.0,8.0,-0.4391777696342614,-0.524460703422046,moderate negative,strong negative
369,16.0,1.0,9.0,-0.44862179456936113,-0.7427563064540673,moderate negative,very strong negative
370,16.0,1.0,10.0,-0.47130375297266397,-0.8281800734711948,moderate negative,very strong negative
371,16.0,1.0,11.0,-0.4712892184545425,-0.9102421886926604,moderate negative,very strong negative
372,16.0,1.0,12.0,-0.4692432588954639,-0.8498535470203219,moderate negative,very strong negative
373,16.0,1.0,13.0,-0.407853139566106,-0.7820138721534935,moderate negative,very strong negative
374,16.0,1.0,14.0,-0.5025319835978951,-0.8968543695960913,strong negative,very strong negative
375,16.0,1.0,15.0,-0.40050416099481156,-0.8529175716516777,moderate negative,very strong negative
376,16.0,1.0,16.0,-0.3528893724482596,-0.8119961277365402,moderate negative,very strong negative
377,16.0,1.0,17.0,-0.33306782741215873,-0.604473598011096,moderate negative,strong negative
378,16.0,1.0,18.0,-0.38366148459115856,-0.7253358243968067,moderate negative,very strong negative
379,16.0,1.0,19.0,-0.33289921942943806,-0.6168493021615827,moderate negative,strong negative
380,16.0,1.0,20.0,-0.37288370631638135,-0.34618786103040083,moderate negative,moderate negative
381,16.0,1.0,21.0,-0.30150321261154756,-0.08295801251564916,moderate negative,weak negative
382,16.0,1.0,22.0,-0.2650853131738071,0.23224003410535618,weak negative,weak positive
383,16.0,1.0,23.0,-0.21789161319599867,0.348775279131382,weak negative,moderate positive
384,17.0,1.0,0.0,-0.2058525140605267,0.5081113229412578,weak negative,strong positive
385,17.0,1.0,1.0,-0.1341941624241701,0.5294954757144551,weak negative,strong positive
386,17.0,1.0,2.0,-0.13205449307317807,0.41382906330176833,weak negative,moderate positive
387,17.0,1.0,3.0,-0.19810791594870392,0.2552355659290479,weak negative,weak positive
388,17.0,1.0,4.0,-0.283662893621421,0.17609647244116883,weak negative,weak positive
389,17.0,1.0,5.0,-0.38790152509502507,0.06082254703666883,moderate negative,weak positive
390,17.0,1.0,6.0,-0.40749802870992446,-0.13724475253797114,moderate negative,weak negative
391,17.0,1.0,7.0,-0.4224658647848919,-0.07011561815235635,moderate negative,weak negative
392,17.0,1.0,8.0,-0.6878511871108876,0.03618347305692354,strong negative,weak positive
393,17.0,1.0,9.0,-0.41036456622556483,-0.04293694445826181,moderate negative,weak negative
394,17.0,1.0,10.0,-0.4133862806059313,0.004734397572535576,moderate negative,weak positive
395,17.0,1.0,11.0,-0.4102797897067677,-0.026602162004371294,moderate negative,weak negative
396,17.0,1.0,12.0,-0.29395314695552394,-0.14585158439972568,weak negative,weak negative
397,17.0,1.0,13.0,-0.31436183052818506,-0.25207519603932715,moderate negative,weak negative
398,17.0,1.0,14.0,-0.28987409520661983,-0.23632137760925864,weak negative,weak negative
399,17.0,1.0,15.0,-0.29928997968675175,-0.18975602762904528,weak negative,weak negative
400,17.0,1.0,16.0,-0.30843318627194616,-0.17176594487048039,moderate negative,weak negative
401,17.0,1.0,17.0,-0.3258312286449513,-0.14049395292063335,moderate negative,weak negative
402,17.0,1.0,18.0,-0.3592303824429386,-0.16070019866088672,moderate negative,weak negative
403,17.0,1.0,19.0,-0.3452574799020033,-0.15036091100672452,moderate negative,weak negative
404,17.0,1.0,20.0,-0.19980032363233505,-0.0379496188177615,weak negative,weak negative
405,17.0,1.0,21.0,-0.13684053959483738,0.33529655518178886,weak negative,moderate positive
406,17.0,1.0,22.0,-0.02877032941259061,0.4978262120499186,weak negative,moderate positive
407,17.0,1.0,23.0,0.0378268301114027,0.567759247318747,weak positive,strong positive
408,18.0,1.0,0.0,-0.08336122140357247,-0.7499984695759703,weak negative,very strong negative
409,18.0,1.0,1.0,-0.0483504777841553,-0.643781577674698,weak negative,strong negative
410,18.0,1.0,2.0,-0.016822186508563375,-0.6486398116500307,weak negative,strong negative
411,18.0,1.0,3.0,0.048873485050539456,-0.3725124282092335,weak positive,moderate negative
412,18.0,1.0,4.0,0.11433843251337969,-0.1902893886827629,weak positive,weak negative
413,18.0,1.0,5.0,0.20698459345046685,-0.10432197856754472,weak positive,weak negative
414,18.0,1.0,6.0,0.2566006339734528,-0.007789583692859607,weak positive,weak negative
415,18.0,1.0,7.0,0.2857673979317904,-0.0004672231785745511,weak positive,weak negative
416,18.0,1.0,8.0,0.26076523697736864,0.005917916725291045,weak positive,weak positive
417,18.0,1.0,9.0,0.2666668112133556,0.04093850794431044,weak positive,weak positive
418,18.0,1.0,10.0,0.2796723718099621,0.06315057623095112,weak positive,weak positive
419,18.0,1.0,11.0,0.25007090235097507,0.046936197423588906,weak positive,weak positive
420,18.0,1.0,12.0,0.259912238834919,0.05236882672847521,weak positive,weak positive
421,18.0,1.0,13.0,0.2309467186658432,0.0651684854085233,weak positive,weak positive
422,18.0,1.0,14.0,0.22372825589188938,0.14493216276240206,weak positive,weak positive
423,18.0,1.0,15.0,-0.24906772814701633,-0.09401690051996006,weak negative,weak negative
424,18.0,1.0,16.0,-0.26845828244299985,-0.08495623289520134,weak negative,weak negative
425,18.0,1.0,17.0,-0.2763571212989056,-0.13887355936231877,weak negative,weak negative
426,18.0,1.0,18.0,-0.14328801164098345,-0.19742586944440713,weak negative,weak negative
427,18.0,1.0,19.0,-0.14848092684904782,-0.035311933664708396,weak negative,weak negative
428,18.0,1.0,20.0,-0.1283024061410222,0.005754479160337965,weak negative,weak positive
429,18.0,1.0,21.0,-0.0642833414603736,0.20908571569884205,weak negative,weak positive
430,18.0,1.0,22.0,0.1138474754907205,0.3968149826838761,weak positive,moderate positive
431,18.0,1.0,23.0,0.1723042137118124,0.6288571035169451,weak positive,strong positive
432,19.0,1.0,0.0,0.1818365239008844,0.7282496281391798,weak positive,very strong positive
433,19.0,1.0,1.0,0.11976347993670661,0.7181025079334926,weak positive,very strong positive
434,19.0,1.0,2.0,0.09239261914108804,0.6447363975626538,weak positive,strong positive
435,19.0,1.0,3.0,0.062112111332102315,0.4917219223930583,weak positive,moderate positive
436,19.0,1.0,4.0,0.0022757097990230013,0.396508392974049,weak positive,moderate positive
437,19.0,1.0,5.0,-0.029962291908743194,0.3547930631906387,weak negative,moderate positive
438,19.0,1.0,6.0,-0.06830458581373572,0.3058663761453466,weak negative,moderate positive
439,19.0,1.0,7.0,-0.09040926062008725,0.25792130614209774,weak negative,weak positive
440,19.0,1.0,8.0,-0.08497893489154343,0.25388639860588863,weak negative,weak positive
441,19.0,1.0,9.0,-0.06381793796145852,0.2568412370148871,weak negative,weak positive
442,19.0,1.0,10.0,-0.04716509855789697,0.36821598347595197,weak negative,moderate positive
443,19.0,1.0,11.0,0.031717524915866074,0.3155759021150888,weak positive,moderate positive
444,19.0,1.0,12.0,0.11728031983612269,0.3079366006470397,weak positive,moderate positive
445,19.0,1.0,13.0,0.17165627274228956,0.36329415276816185,weak positive,moderate positive
446,19.0,1.0,14.0,0.12326227105546567,0.3711685222830444,weak positive,moderate positive
447,19.0,1.0,15.0,0.09971031357876464,0.27695594332404455,weak positive,weak positive
448,19.0,1.0,16.0,-0.1054656406454902,0.09221205389570594,weak negative,weak positive
449,19.0,1.0,17.0,-0.10680963571152415,0.07352752513752062,weak negative,weak positive
450,19.0,1.0,18.0,-0.0173055808029679,0.19906348191866896,weak negative,weak positive
451,19.0,1.0,19.0,0.062276601956672034,0.2600618099232958,weak positive,weak positive
452,19.0,1.0,20.0,0.09075945163033455,0.3317176403580231,weak positive,moderate positive
453,19.0,1.0,21.0,0.1481523694853999,0.395912542093802,weak positive,moderate positive
454,19.0,1.0,22.0,0.1546142898890448,0.4702525611096823,weak positive,moderate positive
455,19.0,1.0,23.0,0.19324709753163422,0.6039870735348914,weak positive,strong positive
456,20.0,1.0,0.0,0.2619965497644799,0.669008488607185,weak positive,strong positive
457,20.0,1.0,1.0,0.28413039480234137,0.66657297918629,weak positive,strong positive
458,20.0,1.0,2.0,0.27958754879157716,0.6568077324539736,weak positive,strong positive
459,20.0,1.0,3.0,0.2652830261877046,0.6664689888609323,weak positive,strong positive
460,20.0,1.0,4.0,0.30494713231228077,0.7931494432266211,moderate positive,very strong positive
461,20.0,1.0,5.0,0.38992294993961507,0.8997866653332157,moderate positive,very strong positive
462,20.0,1.0,6.0,0.40433113981518987,0.8962912707343451,moderate positive,very strong positive
463,20.0,1.0,7.0,0.35144420431112006,0.8852831615529128,moderate positive,very strong positive
464,20.0,1.0,8.0,0.28349905622481675,0.859719234512649,weak positive,very strong positive
465,20.0,1.0,9.0,0.2533917781428149,0.8074856012407934,weak positive,very strong positive
466,20.0,1.0,10.0,0.21127497091255276,0.7226263032004482,weak positive,very strong positive
467,20.0,1.0,11.0,0.1802813352919336,0.6677536819473141,weak positive,strong positive
468,20.0,1.0,12.0,-0.12735836339814927,-0.6006686403714421,weak negative,strong negative
469,20.0,1.0,13.0,-0.1228608278500968,-0.5766548663907395,weak negative,strong negative
470,20.0,1.0,14.0,-0.07402125762139378,-0.5893586056682549,weak negative,strong negative
471,20.0,1.0,15.0,-0.011589401033576412,-0.572497008037232,weak negative,strong negative
472,20.0,1.0,16.0,0.06355109139890257,-0.4121527685986215,weak positive,moderate negative
473,20.0,1.0,17.0,-0.05946076405150694,0.38481978283353613,weak negative,moderate positive
474,20.0,1.0,18.0,-0.07370553962429796,0.35178742122839846,weak negative,moderate positive
475,20.0,1.0,19.0,-0.061751514499427486,0.425813246195486,weak negative,moderate positive
476,20.0,1.0,20.0,-0.016090530617476954,0.5129326336702765,weak negative,strong positive
477,20.0,1.0,21.0,0.06741088229236582,0.5635916958253515,weak positive,strong positive
478,20.0,1.0,22.0,0.12810648123911816,0.5424927803150407,weak positive,strong positive
479,20.0,1.0,23.0,0.13769233570122097,0.6345893314878474,weak positive,strong positive
480,21.0,1.0,0.0,0.1667988267304301,0.7087856356382074,weak positive,very strong positive
481,21.0,1.0,1.0,0.15992004028585105,0.7108501235834043,weak positive,very strong positive
482,21.0,1.0,2.0,0.14719725921276822,0.704122998597393,weak positive,very strong positive
483,21.0,1.0,3.0,0.09930934071068791,0.643931366506546,weak positive,strong positive
484,21.0,1.0,4.0,0.0522992987399472,0.48467332518849465,weak positive,moderate positive
485,21.0,1.0,5.0,-0.1022199193354791,0.24135996622605954,weak negative,weak positive
486,21.0,1.0,6.0,-0.1786059226255283,0.1615067461341556,weak negative,weak positive
487,21.0,1.0,7.0,-0.1704331609398965,0.173595721372657,weak negative,weak positive
488,21.0,1.0,8.0,-0.2024453340907109,0.09852619711557437,weak negative,weak positive
489,21.0,1.0,9.0,-0.2526399078903386,0.17907796922966787,weak negative,weak positive
490,21.0,1.0,10.0,-0.2717769976055837,0.259815291658799,weak negative,weak positive
491,21.0,1.0,11.0,-0.2717378566196988,0.25952642151960437,weak negative,weak positive
492,21.0,1.0,12.0,-0.2797107579118603,0.10544446348075442,weak negative,weak positive
493,21.0,1.0,13.0,-0.24982181859067057,-0.11968381149416618,weak negative,weak negative
494,21.0,1.0,14.0,-0.22885415460738964,-0.08185101676405929,weak negative,weak negative
495,21.0,1.0,15.0,-0.2493849419986664,-0.19440006768877088,weak negative,weak negative
496,21.0,1.0,16.0,-0.3378982570853605,-0.2566345289689013,moderate negative,weak negative
497,21.0,1.0,17.0,-0.31738432328141397,-0.011117624092991774,moderate negative,weak negative
498,21.0,1.0,18.0,-0.3523354582251128,0.1632490895482062,moderate negative,weak positive
499,21.0,1.0,19.0,-0.34998177320137935,0.44321369059090476,moderate negative,moderate positive
500,21.0,1.0,20.0,-0.3264594272172284,0.6197879153970716,moderate negative,strong positive
501,21.0,1.0,21.0,-0.19027560870545498,0.7658576338318391,weak negative,very strong positive
502,21.0,1.0,22.0,-0.12470054178360598,0.813600131944382,weak negative,very strong positive
503,21.0,1.0,23.0,-0.1176017432391143,0.8001526341688465,weak negative,very strong positive
504,22.0,1.0,0.0,-0.06477790500765726,0.8055902689619088,weak negative,very strong positive
505,22.0,1.0,1.0,-0.05099922750064917,0.8201480682175541,weak negative,very strong positive
506,22.0,1.0,2.0,-0.11983143805901736,0.7907114971692104,weak negative,very strong positive
507,22.0,1.0,3.0,-0.24653262712321738,0.7504084466864366,weak negative,very strong positive
